A03b	B05	C7b	CAG29	GpCAG133	D05	D101	Gmm8	GpB20b	GpC10	Pgp28		
Bon015	82	128	207	133	157	-9	103	167	122	139	161	-9
Bon015	82	128	209	142	157	-9	106	173	126	139	167	-9
Bon016	82	128	207	142	157	-9	103	167	-9	139	167	119
Bon016	82	128	209	142	157	-9	106	173	-9	145	167	119
Bon017	82	128	209	133	157	-9	103	-9	126	137	161	109
Bon017	82	128	209	142	157	-9	103	-9	126	143	167	129
Bon018	82	128	209	142	157	-9	106	-9	122	125	167	119
Bon018	82	128	209	142	157	-9	106	-9	130	137	167	129
Bon019	82	128	207	142	157	-9	103	-9	126	137	161	129
Bon019	82	128	209	145	157	-9	106	-9	126	153	161	131
Bon020	82	128	209	142	157	-9	103	167	-9	153	161	109
Bon020	82	128	209	142	157	-9	103	167	-9	159	161	125
Bon021	82	128	207	142	157	-9	103	167	122	153	161	109
Bon021	82	128	207	142	157	-9	106	167	126	159	167	125
Bon022	82	128	209	142	157	-9	103	167	122	143	167	119
Bon022	82	128	209	142	157	-9	106	167	126	153	167	125
Bon023	82	128	207	133	157	-9	103	167	126	139	161	119
Bon023	82	128	209	142	157	-9	106	173	130	145	167	131
Bon024	82	128	207	133	157	-9	103	167	126	139	161	109
Bon024	82	128	209	145	157	-9	106	173	130	145	167	119
ND08001	83	128	207	142	157	203	103	167	122	139	161	129
ND08001	83	128	207	142	157	203	103	167	126	141	161	129
ND08002	83	128	207	142	157	203	103	167	126	139	167	129
ND08002	83	128	209	142	157	203	103	167	130	139	167	129
ND08003	83	128	207	142	157	200	103	167	122	139	167	121
ND08003	83	128	207	142	157	203	106	167	126	141	167	129
ND08004	83	128	207	142	157	203	103	167	122	139	167	129
ND08004	83	128	207	142	157	203	103	167	122	139	167	129
ND08005	83	128	207	133	157	203	103	167	122	127	161	119
ND08005	83	128	207	142	157	203	106	167	122	139	167	129
ND08006	83	128	207	142	157	203	103	167	122	139	167	119
ND08006	83	128	207	142	157	203	106	167	122	139	167	129
ND08007	83	128	207	142	157	203	103	167	122	127	161	129
ND08007	83	128	207	142	157	203	106	167	122	127	167	129
ND08008	83	128	207	142	157	203	103	167	126	139	161	119
ND08008	83	128	209	142	157	203	106	167	130	139	167	129
ND08009	83	128	207	139	157	203	103	167	122	139	161	119
ND08009	83	128	207	142	157	203	103	167	122	141	167	129
ND08010	83	128	207	142	157	203	103	167	122	139	161	121
ND08010	83	128	207	142	157	203	106	167	126	139	167	129
ND08011	83	128	207	142	157	203	103	167	126	139	167	121
ND08011	83	128	207	142	157	203	106	167	126	139	167	129
ND08012	83	128	207	142	157	203	103	167	130	139	167	121
ND08012	83	128	207	142	157	203	106	167	130	139	167	129
ND08013	83	128	207	142	157	203	103	167	122	139	161	121
ND08013	83	128	207	142	157	203	103	167	126	141	167	129
ND08014	83	128	207	142	157	203	103	167	122	127	161	129
ND08014	83	128	207	142	157	203	106	167	122	139	167	129
ND08015	83	128	207	142	157	203	103	167	122	127	161	119
ND08015	83	128	207	142	157	203	103	167	126	139	167	121
ND08016	83	128	207	142	157	200	103	167	126	127	161	119
ND08016	83	128	207	145	157	200	103	167	126	141	167	129
ND08017	83	128	207	142	157	203	106	167	122	127	161	129
ND08017	83	128	209	142	157	203	106	167	130	139	167	129
ND08018	83	128	207	139	157	203	103	167	126	139	161	121
ND08018	83	128	207	142	157	203	106	167	130	139	167	121
ND08019	83	128	207	142	157	203	103	167	130	139	161	119
ND08019	83	128	207	142	157	203	106	167	130	139	167	121
ND08020	83	128	207	142	157	203	103	167	122	139	167	129
ND08020	83	128	209	142	157	203	106	167	130	139	167	129
ND08021	83	128	207	142	157	203	106	167	126	127	167	121
ND08021	83	128	209	142	157	203	106	167	130	139	167	129
ND08022	83	128	207	142	157	200	103	167	122	127	161	129
ND08022	83	128	207	145	157	203	106	167	122	139	167	129
ND08023	83	128	207	142	157	200	103	167	126	141	167	121
ND08023	83	128	207	145	157	203	103	167	126	141	167	129
ND08024	83	128	207	142	157	200	103	167	122	141	167	121
ND08024	83	128	207	142	157	200	106	167	126	141	167	129
ND08025	83	128	207	142	157	203	103	167	126	127	161	121
ND08025	83	128	207	142	157	203	103	167	126	139	167	129
ND08026	83	128	207	133	157	203	103	167	126	139	167	109
ND08026	83	128	207	142	157	203	106	167	130	141	167	121
ND08027	83	128	207	142	157	203	103	167	122	139	167	119
ND08027	83	128	207	142	157	203	106	167	126	139	167	129
ND08028	83	128	207	142	157	203	106	167	122	139	167	119
ND08028	83	128	207	142	157	203	106	167	122	139	167	129
ND08029	83	128	207	142	157	203	103	167	126	127	161	119
ND08029	83	128	207	142	157	203	106	167	126	139	167	129
ND08030	83	128	207	142	157	203	103	167	122	127	161	121
ND08030	83	128	209	142	157	203	106	167	122	139	161	129
ND08031	83	128	207	142	157	200	103	167	122	139	167	129
ND08031	83	128	207	142	157	203	103	167	122	143	167	129
ND08032	83	128	207	142	157	203	106	167	122	139	167	129
ND08032	83	128	209	145	157	203	106	167	130	139	167	129
ND08033	83	128	207	142	157	203	103	167	122	139	167	119
ND08033	83	128	209	142	157	203	103	167	130	139	167	129
ND08034	83	128	207	142	157	203	103	167	126	139	167	121
ND08034	83	128	207	142	157	203	103	167	130	139	167	129
ND08035	83	128	207	142	157	203	103	167	122	139	167	129
ND08035	83	128	207	142	157	203	106	167	130	139	167	129
ND08036	83	128	207	142	157	203	103	167	122	139	167	121
ND08036	83	128	207	142	157	203	106	167	122	139	167	129
ND08037	83	128	207	142	157	203	106	167	122	139	161	129
ND08037	83	128	207	142	157	203	106	167	130	139	167	129
ND08038	83	128	207	133	157	203	103	167	126	127	161	119
ND08038	83	128	209	142	157	203	106	167	130	139	167	121
ND08039	83	128	207	139	157	203	103	167	122	127	167	119
ND08039	83	128	207	142	157	203	106	167	126	139	167	121
ND08040	83	128	207	142	157	203	103	167	122	139	167	121
ND08040	83	128	207	142	157	203	106	167	126	139	167	121
MA09001	84	128	207	142	157	-9	106	167	130	139	167	119
MA09001	84	128	209	142	157	-9	106	167	130	141	167	129
MA09002	84	128	207	142	157	-9	103	167	126	139	167	121
MA09002	84	128	209	142	157	-9	106	167	130	141	167	129
MA09003	84	128	207	-9	157	-9	103	167	122	-9	167	119
MA09003	84	128	209	-9	157	-9	106	167	130	-9	167	129
MA09004	84	128	207	133	157	-9	103	167	122	139	167	119
MA09004	84	128	209	145	157	-9	103	167	130	139	167	119
MA09005	84	128	207	142	157	-9	103	167	130	139	167	119
MA09005	84	128	207	142	157	-9	106	167	130	159	167	119
MA09006	84	128	207	133	157	-9	103	167	130	139	167	119
MA09006	84	128	207	133	157	-9	103	167	130	153	167	119
MA09008	84	128	209	133	157	-9	103	167	130	139	167	109
MA09008	84	128	209	142	157	-9	103	167	130	153	167	129
MA09010	84	128	207	133	157	-9	103	167	130	139	167	119
MA09010	84	128	207	145	157	-9	103	167	130	141	167	129
MA09011	84	128	207	133	157	-9	106	167	130	139	167	109
MA09011	84	128	209	139	157	-9	106	167	130	139	167	129
MA09013	84	128	207	139	157	-9	103	167	130	139	167	109
MA09013	84	128	209	142	157	-9	106	173	130	141	167	119
MA09014	84	128	207	133	157	-9	103	167	126	139	161	109
MA09014	84	128	207	142	157	-9	106	167	130	139	167	119
MA09015	84	128	207	133	157	-9	106	167	130	139	167	109
MA09015	84	128	209	142	157	-9	106	167	130	141	167	119
MA09016	84	128	207	142	157	-9	103	167	126	139	167	119
MA09016	84	128	207	142	157	-9	106	167	130	139	167	119
MA09017	84	128	207	142	157	-9	103	167	130	139	167	119
MA09017	84	128	207	142	157	-9	103	167	130	139	167	119
MA09018	84	128	207	142	157	-9	106	167	126	139	167	109
MA09018	84	128	207	145	157	-9	106	167	130	139	167	129
MA09019	84	128	207	142	157	-9	103	167	130	139	167	119
MA09019	84	128	207	145	157	-9	103	167	130	141	167	129
MA09020	84	128	207	142	157	-9	103	167	130	145	167	109
MA09020	84	128	207	145	157	-9	103	167	130	153	167	119
MA09021	84	128	207	133	157	-9	106	-9	130	139	167	119
MA09021	84	128	209	145	157	-9	106	-9	130	153	167	119
MA09022	84	128	207	142	157	-9	106	167	130	139	167	119
MA09022	84	128	207	145	157	-9	106	173	130	141	167	129
MA09023	84	128	207	142	157	-9	103	167	130	139	167	119
MA09023	84	128	209	145	157	-9	103	167	130	143	167	119
MA09024	84	128	207	142	157	-9	103	167	130	139	167	109
MA09024	84	128	207	142	157	-9	106	167	130	141	167	119
MA09026	84	128	207	142	157	-9	106	167	130	139	167	109
MA09026	84	128	207	142	157	-9	106	167	130	143	167	119
MA09027	84	128	207	133	157	-9	103	167	130	139	167	109
MA09027	84	128	209	142	157	-9	106	167	130	141	167	119
MA09028	84	128	207	133	157	-9	103	167	126	139	167	121
MA09028	84	128	207	142	157	-9	103	167	130	139	167	129
MA09029	84	128	207	133	157	-9	106	167	126	141	161	119
MA09029	84	128	209	145	157	-9	106	167	130	141	167	119
MA09030	84	128	207	142	157	-9	103	167	126	139	167	119
MA09030	84	128	207	142	157	-9	106	167	130	139	167	121
MA09031	84	128	207	133	157	-9	106	167	126	139	167	109
MA09031	84	128	209	142	157	-9	106	167	126	141	167	109
MA09032	84	128	207	133	157	-9	103	167	130	139	167	109
MA09032	84	128	207	133	157	-9	103	173	130	141	167	129
MA09033	84	128	207	133	157	-9	103	167	130	125	167	119
MA09033	84	128	207	142	157	-9	106	167	130	139	167	129
MA09034	84	128	207	142	157	-9	106	167	130	141	167	119
MA09034	84	128	207	142	157	-9	106	173	130	141	167	119
MA09035	84	128	207	133	157	-9	103	167	126	139	167	109
MA09035	84	128	207	142	157	-9	103	167	130	141	167	119
MA09038	84	128	207	142	157	-9	103	167	130	-9	167	109
MA09038	84	128	207	142	157	-9	106	167	130	-9	167	129
MA09040	84	128	209	142	157	-9	103	167	130	139	167	109
MA09040	84	128	209	142	157	-9	106	167	130	141	167	119
MA09041	84	128	207	133	157	-9	106	167	126	139	167	109
MA09041	84	128	207	142	157	-9	106	167	130	139	167	129
MA09043	84	128	207	133	157	-9	106	167	130	125	161	119
MA09043	84	128	207	142	157	-9	106	167	130	141	167	129
KS09001	85	128	209	142	157	-9	103	167	130	139	167	121
KS09001	85	128	209	142	157	-9	103	167	130	143	167	129
KS09002	85	128	207	142	157	-9	103	167	122	139	167	119
KS09002	85	128	207	142	157	-9	103	167	130	141	167	119
KS09003	85	128	207	142	157	-9	106	167	126	139	167	119
KS09003	85	128	207	142	157	-9	106	167	130	143	167	129
KS09004	85	128	207	142	157	-9	106	167	126	125	167	109
KS09004	85	128	207	142	157	-9	106	167	130	143	167	109
KS09005	85	128	207	133	157	-9	106	167	126	139	167	109
KS09005	85	128	207	142	157	-9	106	167	130	143	167	109
KS09006	85	128	207	142	157	-9	106	167	122	139	167	109
KS09006	85	128	209	142	157	-9	106	167	130	139	167	119
KS09007	85	128	207	145	157	-9	106	167	122	139	167	109
KS09007	85	128	207	145	157	-9	106	167	126	141	167	119
KS09008	85	128	207	142	157	-9	106	167	126	139	167	119
KS09008	85	128	211	142	157	-9	106	167	130	139	167	129
KS09009	85	128	207	142	157	-9	103	167	122	139	167	109
KS09009	85	128	209	145	157	-9	103	173	126	139	167	119
KS09010	85	128	209	142	157	-9	106	167	130	139	167	109
KS09010	85	128	211	142	157	-9	106	173	130	139	167	119
KS09011	85	128	207	142	157	-9	106	167	126	139	167	109
KS09011	85	128	211	142	157	-9	106	167	130	143	167	119
KS09012	85	128	207	142	157	-9	106	167	130	139	167	119
KS09012	85	128	207	145	157	-9	106	167	130	139	167	119
KS09013	85	128	207	142	157	-9	106	167	130	139	161	109
KS09013	85	128	207	145	157	-9	106	167	130	143	167	109
KS09014	85	128	207	142	157	-9	106	167	126	139	167	109
KS09014	85	128	211	145	157	-9	106	167	130	141	167	129
KS09015	85	128	207	142	157	-9	106	167	130	139	167	119
KS09015	85	128	207	142	157	-9	106	167	130	139	167	119
KS09016	85	128	207	142	157	-9	106	167	130	139	167	109
KS09016	85	128	211	145	157	-9	106	167	130	143	167	119
KS09017	85	128	207	142	157	-9	106	167	126	139	167	109
KS09017	85	128	209	142	157	-9	106	176	130	141	167	109
KS09018	85	128	207	142	157	-9	103	167	122	139	167	109
KS09018	85	128	207	142	157	-9	106	167	130	139	167	119
KS09019	85	128	207	142	157	-9	103	167	126	139	167	109
KS09019	85	128	207	145	157	-9	106	167	130	139	167	129
KS09020	85	128	207	142	157	-9	106	167	130	139	167	109
KS09020	85	128	209	142	157	-9	106	167	130	139	167	129
KS09021	85	128	207	142	157	-9	106	167	126	139	167	119
KS09021	85	128	209	142	157	-9	106	167	130	139	167	129
KS09022	85	128	207	133	157	-9	106	167	126	139	167	119
KS09022	85	128	207	142	157	-9	106	167	130	143	167	119
KS09023	85	128	207	142	157	-9	106	167	130	139	167	119
KS09023	85	128	207	142	157	-9	106	167	130	139	167	119
KS09024	85	128	209	142	157	-9	106	167	130	139	161	119
KS09024	85	128	209	142	157	-9	106	167	130	143	167	119
KS09025	85	128	207	133	157	-9	103	167	126	125	167	109
KS09025	85	128	207	142	157	-9	103	167	130	139	167	119
KS09026	85	128	207	-9	157	-9	103	167	122	139	167	109
KS09026	85	128	207	-9	157	-9	106	167	130	143	167	119
KS09027	85	128	207	-9	157	-9	103	167	126	139	167	119
KS09027	85	128	207	-9	157	-9	103	167	130	141	167	129
KS09028	85	128	-9	142	157	-9	103	167	130	139	167	119
KS09028	85	128	-9	145	157	-9	106	167	130	141	167	121
KS09029	85	128	207	142	157	-9	103	167	122	139	167	119
KS09029	85	128	207	142	157	-9	103	167	130	139	167	121
KS09030	85	128	207	142	157	-9	103	167	126	139	167	119
KS09030	85	128	209	142	157	-9	103	167	126	139	167	119
KS09031	85	128	-9	142	157	-9	103	167	130	139	167	119
KS09031	85	128	-9	142	157	-9	106	167	130	143	167	119
KS09032	85	128	207	142	157	-9	103	167	130	139	167	109
KS09032	85	128	207	142	157	-9	106	167	130	143	167	109
KS09033	85	128	207	142	157	-9	103	167	130	139	167	119
KS09033	85	128	209	142	157	-9	106	173	130	143	167	119
KS09034	85	128	207	133	157	-9	103	167	130	139	167	109
KS09034	85	128	207	133	157	-9	106	167	130	139	167	119
KS09035	85	128	209	142	157	-9	103	167	130	139	167	109
KS09035	85	128	209	145	157	-9	106	167	130	139	167	119
Sub001	86	128	209	139	157	-9	106	167	130	139	167	119
Sub001	86	128	209	142	157	-9	103	167	130	141	167	119
Sub002	86	128	207	142	157	-9	106	167	126	139	167	119
Sub002	86	128	209	142	157	-9	103	167	130	139	167	119
Sub003	86	128	207	142	157	-9	103	167	122	139	167	119
Sub003	86	128	209	142	157	-9	106	167	122	139	167	119
Sub004	86	128	209	142	157	-9	106	167	-9	139	167	109
Sub004	86	128	209	145	157	-9	103	167	-9	139	167	109
Sub005	86	128	209	142	157	-9	103	167	130	139	167	119
Sub005	86	128	209	145	157	-9	106	167	130	141	167	119
Sub006	86	128	209	142	157	-9	106	167	126	139	167	119
Sub006	86	128	209	145	157	-9	106	173	126	141	167	119
Sub007	86	128	207	139	157	-9	103	167	130	139	167	119
Sub007	86	128	209	142	157	-9	106	167	130	141	167	119
Sub008	86	128	209	142	157	-9	106	167	122	139	167	119
Sub008	86	128	209	142	157	-9	106	167	126	139	167	119
Sub009	86	128	209	142	157	-9	106	-9	130	139	167	109
Sub009	86	128	209	142	157	-9	103	-9	130	141	167	119
Sub010	86	128	209	142	157	-9	106	167	130	139	167	119
Sub010	86	128	209	142	157	-9	106	167	130	139	167	119
Sub011	86	128	209	142	157	-9	106	167	130	141	167	119
Sub011	86	128	209	142	157	-9	106	167	130	143	167	119
Sub012	86	128	209	142	157	-9	103	167	126	139	167	119
Sub012	86	128	209	142	157	-9	106	167	130	141	167	119
Sub041	86	128	207	142	157	-9	106	167	130	139	167	119
Sub041	86	128	209	145	157	-9	103	167	130	139	167	119
Sub042	86	128	207	142	157	-9	106	167	130	139	167	119
Sub042	86	128	209	142	157	-9	106	167	130	141	167	119
Sub043	86	128	-9	133	157	-9	106	167	-9	139	-9	119
Sub043	86	128	-9	142	157	-9	103	167	-9	139	-9	119
Sub044	86	128	-9	142	157	-9	106	167	-9	139	-9	109
Sub044	86	128	-9	142	157	-9	103	167	-9	139	-9	119
Sub045	86	128	-9	-9	157	-9	100	-9	130	139	167	119
Sub045	86	128	-9	-9	157	-9	106	-9	130	139	167	119
Sub046	86	128	-9	142	157	-9	103	-9	130	125	167	119
Sub046	86	128	-9	142	157	-9	106	-9	130	139	167	119
Sub047	86	128	-9	133	157	-9	106	167	-9	139	167	119
Sub047	86	128	-9	142	157	-9	106	167	-9	139	167	119
Sub048	86	128	207	142	157	-9	103	167	122	139	167	119
Sub048	86	128	207	142	157	-9	106	167	130	139	167	119
Sub049	86	128	209	142	157	-9	103	167	126	139	167	119
Sub049	86	128	209	142	157	-9	106	167	130	139	167	119
Sub050	86	128	207	142	157	-9	103	167	126	139	167	119
Sub050	86	128	207	142	157	-9	106	167	126	139	167	119
Sub051	86	128	207	142	157	-9	106	167	126	125	167	109
Sub051	86	128	207	142	157	-9	103	167	130	145	167	119
Sub052	86	128	207	142	157	-9	-9	167	130	139	167	109
Sub052	86	128	209	142	157	-9	106	167	130	141	167	119
Kar001	87	128	209	139	157	-9	103	167	122	139	167	119
Kar001	87	128	209	142	157	-9	103	167	130	143	167	119
Kar002	87	128	207	142	157	-9	103	167	130	139	167	119
Kar002	87	128	207	142	157	-9	103	167	130	143	167	119
Kar003	87	128	207	142	157	-9	103	167	122	143	167	109
Kar003	87	128	207	142	157	-9	106	173	130	143	167	119
Kar004	87	128	207	142	157	-9	103	167	126	141	167	119
Kar004	87	128	207	145	157	-9	103	167	126	143	167	129
Kar005	87	128	209	142	157	-9	103	173	130	139	167	119
Kar005	87	128	209	145	157	-9	103	173	130	141	167	119
Kar006	87	128	207	142	157	-9	103	167	130	139	167	119
Kar006	87	128	209	142	157	-9	106	167	130	141	167	119
Kar007	87	128	207	142	157	-9	103	167	130	139	167	119
Kar007	87	128	207	142	157	-9	103	167	130	143	167	119
Kar008	87	128	209	142	157	-9	106	167	130	139	167	109
Kar008	87	128	209	142	157	-9	106	167	130	139	167	109
Kar009	87	128	209	142	157	-9	103	167	126	141	167	109
Kar009	87	128	209	142	157	-9	106	167	130	141	167	119
Kar010	87	128	209	142	157	-9	103	167	126	145	167	119
Kar010	87	128	209	142	157	-9	103	167	126	147	167	119
Kar011	87	128	207	142	157	-9	103	167	130	139	167	109
Kar011	87	128	207	142	157	-9	103	173	130	141	167	129
Kar012	87	128	207	142	157	-9	106	167	126	143	167	109
Kar012	87	128	207	142	157	-9	106	167	130	143	167	119
Kar041	87	128	209	142	157	-9	103	173	130	139	167	119
Kar041	87	128	209	142	157	-9	106	173	130	139	167	119
Kar042	87	128	209	139	157	-9	106	167	130	139	167	109
Kar042	87	128	209	142	157	-9	106	167	130	139	167	119
Kar043	87	128	209	142	157	-9	106	167	130	139	167	119
Kar043	87	128	209	142	157	-9	106	173	130	139	167	119
Kar044	87	128	209	142	157	-9	106	167	130	139	167	109
Kar044	87	128	209	142	157	-9	106	167	130	139	167	109
Kar045	87	128	209	142	157	-9	103	167	126	139	167	119
Kar045	87	128	209	142	157	-9	106	173	130	141	167	119
Kar046	87	128	209	139	157	-9	106	167	130	-9	167	119
Kar046	87	128	209	145	157	-9	106	167	130	-9	167	119
Kar047	87	128	207	142	157	-9	103	167	-9	139	167	119
Kar047	87	128	207	145	157	-9	103	167	-9	143	167	119
Kar048	87	128	209	142	157	-9	103	173	-9	139	167	109
Kar048	87	128	209	142	157	-9	103	173	-9	141	170	119
Kar049	87	128	209	142	157	-9	103	167	130	139	167	119
Kar049	87	128	209	142	157	-9	103	167	130	141	167	119
Kar050	87	128	209	142	157	-9	103	167	-9	139	167	119
Kar050	87	128	209	142	157	-9	106	167	-9	139	167	119
Kar051	87	128	207	139	157	-9	103	167	-9	-9	167	119
Kar051	87	128	207	142	157	-9	106	167	-9	-9	167	129
Kar052	87	128	209	142	157	-9	103	-9	130	141	167	119
Kar052	87	128	209	142	157	-9	106	-9	130	143	167	119
KAF_15_006	55	128	207	133	157	-9	106	167	126	115	161	123
KAF_15_006	55	128	207	133	157	-9	106	173	130	145	161	127
KAF_15_007	55	128	207	133	157	-9	97	173	-9	125	161	109
KAF_15_007	55	128	207	142	163	-9	106	173	-9	125	161	127
KAF_15_008	55	128	207	133	157	-9	97	173	130	115	173	109
KAF_15_008	55	128	209	142	166	-9	97	173	130	115	173	123
KAF_15_012	55	128	207	-9	157	-9	106	173	-9	115	161	111
KAF_15_012	55	128	207	-9	163	-9	106	173	-9	115	161	119
KAF_15_013	55	128	207	133	157	-9	97	173	122	115	-9	123
KAF_15_013	55	128	207	142	157	-9	106	173	130	115	173	127
KAF_15_014	55	128	207	133	163	-9	103	173	126	115	173	109
KAF_15_014	55	128	207	133	163	-9	103	173	130	139	173	127
KAF_15_023	55	128	207	133	157	-9	97	167	126	115	161	111
KAF_15_023	55	128	207	133	157	-9	97	173	130	115	161	123
KAF_15_025	55	128	207	-9	157	-9	97	167	122	115	-9	125
KAF_15_025	55	128	207	-9	157	-9	103	173	130	145	-9	127
KAF_15_026	55	128	207	133	157	-9	97	164	126	115	158	127
KAF_15_026	55	128	207	133	157	-9	106	167	130	115	161	127
KAF_15_029	55	128	207	133	157	-9	106	173	126	115	161	111
KAF_15_029	55	128	209	133	157	-9	106	173	130	115	161	127
KAF_15_038	55	128	207	133	157	-9	103	167	122	115	161	125
KAF_15_038	55	128	207	142	157	-9	103	173	126	115	161	127
KAF_15_042	55	128	207	133	157	-9	97	173	122	115	161	111
